SYSTEM,CODE,DISPLAY
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,643,"INTERMEDIATE CARE, OTHER (PART B), INTERIM-CONTINUING CLAIMS (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,644,"INTERMEDIATE CARE, OTHER (PART B), INTERIM-LAST CLAIM (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,645,"INTERMEDIATE CARE, OTHER (PART B), LATE CHARGE ONLY"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,647,"INTERMEDIATE CARE, OTHER (PART B), REPLACEMENT OF PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,648,"INTERMEDIATE CARE, OTHER (PART B), VOID/CANCEL OF A PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,649,"INTERMEDIATE CARE, OTHER (PART B), FINAL CLAIM FOR A HOME HEALTH PPS EPISODE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,64A,"INTERMEDIATE CARE, OTHER (PART B), ADMISSION/ELECTION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,64B,"INTERMEDIATE CARE, OTHER (PART B), HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS NONMEDICAL HEALTH CARE INSTITUTION TERMINATION/REVOCATION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,64C,"INTERMEDIATE CARE, OTHER (PART B), HOSPICE CHANGE OF PROVIDER NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,64D,"INTERMEDIATE CARE, OTHER (PART B), HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,64E,"INTERMEDIATE CARE, OTHER (PART B), HOSPICE CHANGE OF OWNERSHIP"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,64F,"INTERMEDIATE CARE, OTHER (PART B), BENEFICIARY INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,64G,"INTERMEDIATE CARE, OTHER (PART B), CWF INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,64H,"INTERMEDIATE CARE, OTHER (PART B), CMS INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,64I,"INTERMEDIATE CARE, OTHER (PART B), FI ADJUSTMENT CLAIM (OTHER THAN QIO OR PROVIDER)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,64J,"INTERMEDIATE CARE, OTHER (PART B), INITIATED ADJUSTMENT CLAIM-OTHER"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,64K,"INTERMEDIATE CARE, OTHER (PART B), OIG INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,64M,"INTERMEDIATE CARE, OTHER (PART B), MSP INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,64P,"INTERMEDIATE CARE, OTHER (PART B), QIO ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,650,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, NONPAYMENT/ZERO CLAIMS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,651,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, ADMIT THROUGH DISCHARGE CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,652,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, INTERIM-FIRST CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,653,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, INTERIM-CONTINUING CLAIMS (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,654,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, INTERIM-LAST CLAIM (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,655,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, LATE CHARGE ONLY"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,657,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, REPLACEMENT OF PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,658,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, VOID/CANCEL OF A PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,659,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, FINAL CLAIM FOR A HOME HEALTH PPS EPISODE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,65A,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, ADMISSION/ELECTION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,65B,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS NONMEDICAL HEALTH CARE INSTITUTION TERMINATION/REVOCATION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,65C,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, HOSPICE CHANGE OF PROVIDER NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,65D,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,65E,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, HOSPICE CHANGE OF OWNERSHIP"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,65F,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, BENEFICIARY INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,65G,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, CWF INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,65H,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, CMS INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,65I,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, FI ADJUSTMENT CLAIM (OTHER THAN QIO OR PROVIDER)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,65J,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, INITIATED ADJUSTMENT CLAIM-OTHER"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,65K,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, OIG INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,65M,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, MSP INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,65O,"INTERMEDIATE CARE - LEVEL I, NONPAYMENT/ZERO CLAIMS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,65P,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL I, QIO ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,65Q,"INTERMEDIATE CARE - LEVEL I, CLAIM SUBMITTED FOR RECONSIDERATION/REOPENING OUTSIDE OF TIMELY LIMITS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,65X,"INTERMEDIATE CARE - LEVEL I, VOID/CANCEL A PRIOR ABBREVIATED ENCOUNTER SUBMISSION"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,65Y,"INTERMEDIATE CARE - LEVEL I, REPLACEMENT OF PRIOR ABBREVIATED ENCOUNTER SUBMISSION"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,65Z,"INTERMEDIATE CARE - LEVEL I, NEW ABBREVIATED ENCOUNTER SUBMISSION"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,660,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, NONPAYMENT/ZERO CLAIMS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,661,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, ADMIT THROUGH DISCHARGE CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,662,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, INTERIM-FIRST CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,663,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, INTERIM-CONTINUING CLAIMS (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,664,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, INTERIM-LAST CLAIM (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,665,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, LATE CHARGE ONLY"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,667,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, REPLACEMENT OF PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,668,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, VOID/CANCEL OF A PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,669,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, FINAL CLAIM FOR A HOME HEALTH PPS EPISODE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,66A,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, ADMISSION/ELECTION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,66B,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS NONMEDICAL HEALTH CARE INSTITUTION TERMINATION/REVOCATION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,66C,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, HOSPICE CHANGE OF PROVIDER NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,66D,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,66E,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, HOSPICE CHANGE OF OWNERSHIP"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,66F,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, BENEFICIARY INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,66G,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, CWF INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,66H,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, CMS INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,66I,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, FI ADJUSTMENT CLAIM (OTHER THAN QIO OR PROVIDER)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,66J,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, INITIATED ADJUSTMENT CLAIM-OTHER"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,66K,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, OIG INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,66M,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, MSP INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,66O,"INTERMEDIATE CARE - LEVEL II, NONPAYMENT/ZERO CLAIMS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,66P,"INTERMEDIATE CARE, INTERMEDIATE CARE - LEVEL II, QIO ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,66Q,"INTERMEDIATE CARE - LEVEL II, CLAIM SUBMITTED FOR RECONSIDERATION/REOPENING OUTSIDE OF TIMELY LIMITS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,66X,"INTERMEDIATE CARE - LEVEL II, VOID/CANCEL A PRIOR ABBREVIATED ENCOUNTER SUBMISSION"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,66Y,"INTERMEDIATE CARE - LEVEL II, REPLACEMENT OF PRIOR ABBREVIATED ENCOUNTER SUBMISSION"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,66Z,"INTERMEDIATE CARE - LEVEL II, NEW ABBREVIATED ENCOUNTER SUBMISSION"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,670,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, NONPAYMENT/ZERO CLAIMS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,671,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, ADMIT THROUGH DISCHARGE CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,672,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, INTERIM-FIRST CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,673,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, INTERIM-CONTINUING CLAIMS (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,674,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, INTERIM-LAST CLAIM (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,675,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, LATE CHARGE ONLY"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,677,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, REPLACEMENT OF PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,678,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, VOID/CANCEL OF A PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,679,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, FINAL CLAIM FOR A HOME HEALTH PPS EPISODE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,67A,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, ADMISSION/ELECTION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,67B,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS NONMEDICAL HEALTH CARE INSTITUTION TERMINATION/REVOCATION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,67C,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, HOSPICE CHANGE OF PROVIDER NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,67D,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,67E,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, HOSPICE CHANGE OF OWNERSHIP"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,67F,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, BENEFICIARY INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,67G,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, CWF INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,67H,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, CMS INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,67I,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, FI ADJUSTMENT CLAIM (OTHER THAN QIO OR PROVIDER)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,67J,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, INITIATED ADJUSTMENT CLAIM-OTHER"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,67K,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, OIG INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,67M,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, MSP INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,67P,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, QIO ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,680,"INTERMEDIATE CARE, SWING BED, NONPAYMENT/ZERO CLAIMS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,681,"INTERMEDIATE CARE, SWING BED, ADMIT THROUGH DISCHARGE CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,682,"INTERMEDIATE CARE, SWING BED, INTERIM-FIRST CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,683,"INTERMEDIATE CARE, SWING BED, INTERIM-CONTINUING CLAIMS (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,684,"INTERMEDIATE CARE, SWING BED, INTERIM-LAST CLAIM (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,685,"INTERMEDIATE CARE, SWING BED, LATE CHARGE ONLY"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,687,"INTERMEDIATE CARE, SWING BED, REPLACEMENT OF PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,688,"INTERMEDIATE CARE, SWING BED, VOID/CANCEL OF A PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,689,"INTERMEDIATE CARE, SWING BED, FINAL CLAIM FOR A HOME HEALTH PPS EPISODE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,68A,"INTERMEDIATE CARE, SWING BED, ADMISSION/ELECTION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,68B,"INTERMEDIATE CARE, SWING BED, HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS NONMEDICAL HEALTH CARE INSTITUTION TERMINATION/REVOCATION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,68C,"INTERMEDIATE CARE, SWING BED, HOSPICE CHANGE OF PROVIDER NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,68D,"INTERMEDIATE CARE, SWING BED, HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,68E,"INTERMEDIATE CARE, SWING BED, HOSPICE CHANGE OF OWNERSHIP"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,68F,"INTERMEDIATE CARE, SWING BED, BENEFICIARY INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,68G,"INTERMEDIATE CARE, SWING BED, CWF INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,68H,"INTERMEDIATE CARE, SWING BED, CMS INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,68I,"INTERMEDIATE CARE, SWING BED, FI ADJUSTMENT CLAIM (OTHER THAN QIO OR PROVIDER)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,68J,"INTERMEDIATE CARE, SWING BED, INITIATED ADJUSTMENT CLAIM-OTHER"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,68K,"INTERMEDIATE CARE, SWING BED, OIG INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,68M,"INTERMEDIATE CARE, SWING BED, MSP INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,68P,"INTERMEDIATE CARE, SWING BED, QIO ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,690,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, NONPAYMENT/ZERO CLAIMS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,691,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, ADMIT THROUGH DISCHARGE CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,692,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, INTERIM-FIRST CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,693,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, INTERIM-CONTINUING CLAIMS (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,694,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, INTERIM-LAST CLAIM (NOT VALID FOR PPS BILLS)"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,695,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, LATE CHARGE ONLY"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,697,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, REPLACEMENT OF PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,698,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, VOID/CANCEL OF A PRIOR CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,699,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, FINAL CLAIM FOR A HOME HEALTH PPS EPISODE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,69A,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, ADMISSION/ELECTION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,69B,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS NONMEDICAL HEALTH CARE INSTITUTION TERMINATION/REVOCATION NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,69C,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, HOSPICE CHANGE OF PROVIDER NOTICE"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,69D,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, HOSPICE/MEDICARE COORDINATED CARE DEMONSTRATION/RELIGIOUS"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,69E,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, HOSPICE CHANGE OF OWNERSHIP"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,69F,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, BENEFICIARY INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,69G,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, CWF INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,69H,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, CMS INITIATED ADJUSTMENT CLAIM"
https://bluebutton.cms.gov/fhir/CodeSystem/CLM-BILL-FREQ-CD,69I,"INTERMEDIATE CARE, RESERVED FOR NATIONAL ASSIGNMENT, FI ADJUSTMENT CLAIM (OTHER THAN QIO OR PROVIDER)"
